1
1
1
2
3
5
9
16
28
50
89
159
285
510
914
1639
2938
5269
9451
16952
30410
54555
97871
175586
315016
565168
1013976
1819198
3263875
5855833
10506175
18849555
33818794
60675786
108861148
195312750
350419594
628704034
1127987211
2023774607
3630948907
6514456005
11687891925
20969797150
37622900973
67501019886
121106762323
217283353640
389838313476
699427308155
1254875530736
2251431395067
4039399293761
7247276867411
13002681389917
23328724221849
41855164920436
75094326386141
134730274434996
241725942889019
433691920506543
778107139329469
1396038735497338
2504698970816621
4493798613905269
8062536144230357
14465376547257194
25953014648523851
46563528239276954
83541823231748146
149886327192362829
268918132381873003
482478710890290470
865637822190493777
1553081664110149303
2786457099682413233
4999314168596450359
8969505455219101342
16092612986114092685
28872516329224367815
51801543969317724511
92939594422853556796
166747311945008694202
299169220756249218052
536753616018831168748
963014990582976052936
1727790636914878448840
3099910711881621664776
5561696085352672474153
9978501389496992830602
17902900203846694149570
32120438049570839626704
57628793589244240126722
103394537939562581667562
185505019451437935478414
332823308923662560905200
597134003653706132733855
1071346293240802625813023
1922152938901194880690729
3448625289354562721060296
6187341363780618339584784
11101001106187330905846848
19916829913563136349144241
35733724374165408118295231
64111561086298637208492727
115025577011889659383206933
206372815491241373911209099
370263206498669879366819462
664306690589754868437192224
1191863980586733331109750917
2138379408701925589454088787
3836567402019612134850809391
6883366614147597991155596317
12349772851591246934012008674
22157310228461096541228297062
39753475829882096494788768913
71323586855189333865746056729
127965012761623069805933858027
229588067750001919360707860216
411914786046795881585394417889
739035754892693932889763956183
1325938921133473231693721066769
2378929586203677688885301352107
4268149826447033909637175645054
7657689007126478809895294848253
13739021195204853728381476064138
24649826236952394268689813087395
44225416416419386179161145206435
79346906481378727513957919239273
142360029103698777663305712713577
255414845834753651586044762610032
458251827310816439978133750209864
822171227155539443931735055673061
1475096194878807307049058120738097
2646539689395254101877877025243689
4748281740445940956342619069084475
8519116330276624287773521782929684
15284548604306249875713345576007538
27422729891260252096099922818786294
49200413709119891334645093413717470
88272783882104838188109355356180908
158374366938553418925725142408087823
284146925021500510776158416374390825
509801406375943314709978674096057850
914658759454194573663203947271591322
1641032440835110203746272889241445127
2944253738388980321216021826692497088
5282424564139682406044232922501260585
9477447175152324862299112790565735475
17003935194374435314058438510122361140
30507562506127975860493625724226515151
54735057469121681288448406309781933221
98202749418157188819155949245236616922
176190186677447608879113832317910562542
316111127899787166744591617602173673661
567149891072033165946926519891821798127
1017550381981461570672839039811105457870
1825635156014007013467941942808860921762
3275458180639756841476316389988214687297
5876654082705225680248420206467372296446
10543582394640944095028187104583705721928
18916738699959079039494412344548990548207
33939413535992541044386238605527115621110
60892303342415227719877799372077944133693
109249754784729454159108487781005505920780
196010140286641144793269746652464281935975
351671041924928427300872947345690500891881
630949610809464494362288145410525314045978
1132016469714321747911977474137718550296314
2031004165388817923714295899671755759233689
3643920411217795871783139409319729306681465
6537729557412150424601961076435218872483265
11729649098339157749454879048825504732534298
21044716940636066656641920519007069998725818
37757319711653062232941042292317955311836591
